,interest,sp_index,unemp_rate,gdp,inflation,rent_index
1998-04-20,5.45,1123.65,4.3,8969.699,162.2,170.7
1998-04-21,5.45,1126.67,4.3,8969.699,162.2,170.7
1998-04-22,5.45,1130.54,4.3,8969.699,162.2,170.7
1998-04-23,5.45,1119.58,4.3,8969.699,162.2,170.7
1998-04-24,5.45,1107.9,4.3,8969.699,162.2,170.7
1998-04-27,5.45,1086.54,4.3,8969.699,162.2,170.7
1998-04-28,5.45,1085.11,4.3,8969.699,162.2,170.7
1998-04-29,5.45,1094.63,4.3,8969.699,162.2,170.7
1998-04-30,5.45,1111.75,4.3,8969.699,162.2,170.7
1998-05-01,5.49,1121.0,4.4,8969.699,162.6,171.1
1998-05-04,5.49,1122.07,4.4,8969.699,162.6,171.1
1998-05-05,5.49,1115.5,4.4,8969.699,162.6,171.1
1998-05-06,5.49,1104.92,4.4,8969.699,162.6,171.1
1998-05-07,5.49,1095.14,4.4,8969.699,162.6,171.1
1998-05-08,5.49,1108.14,4.4,8969.699,162.6,171.1
1998-05-11,5.49,1106.64,4.4,8969.699,162.6,171.1
1998-05-12,5.49,1115.79,4.4,8969.699,162.6,171.1
1998-05-13,5.49,1118.86,4.4,8969.699,162.6,171.1
1998-05-14,5.49,1117.37,4.4,8969.699,162.6,171.1
1998-05-15,5.49,1108.73,4.4,8969.699,162.6,171.1
1998-05-18,5.49,1105.82,4.4,8969.699,162.6,171.1
1998-05-19,5.49,1109.52,4.4,8969.699,162.6,171.1
1998-05-20,5.49,1119.06,4.4,8969.699,162.6,171.1
1998-05-21,5.49,1114.64,4.4,8969.699,162.6,171.1
1998-05-22,5.49,1110.47,4.4,8969.699,162.6,171.1
1998-05-26,5.49,1094.02,4.4,8969.699,162.6,171.1
1998-05-27,5.49,1092.23,4.4,8969.699,162.6,171.1
1998-05-28,5.49,1097.6,4.4,8969.699,162.6,171.1
1998-05-29,5.49,1090.82,4.4,8969.699,162.6,171.1
1998-06-01,5.56,1090.98,4.5,8969.699,162.8,171.7
1998-06-02,5.56,1093.22,4.5,8969.699,162.8,171.7
1998-06-03,5.56,1082.73,4.5,8969.699,162.8,171.7
1998-06-04,5.56,1094.83,4.5,8969.699,162.8,171.7
1998-06-05,5.56,1113.86,4.5,8969.699,162.8,171.7
1998-06-08,5.56,1115.72,4.5,8969.699,162.8,171.7
1998-06-09,5.56,1118.41,4.5,8969.699,162.8,171.7
1998-06-10,5.56,1112.28,4.5,8969.699,162.8,171.7
1998-06-11,5.56,1094.58,4.5,8969.699,162.8,171.7
1998-06-12,5.56,1098.84,4.5,8969.699,162.8,171.7
1998-06-15,5.56,1077.01,4.5,8969.699,162.8,171.7
1998-06-16,5.56,1087.59,4.5,8969.699,162.8,171.7
1998-06-17,5.56,1107.11,4.5,8969.699,162.8,171.7
1998-06-18,5.56,1106.37,4.5,8969.699,162.8,171.7
1998-06-19,5.56,1100.65,4.5,8969.699,162.8,171.7
1998-06-22,5.56,1103.21,4.5,8969.699,162.8,171.7
1998-06-23,5.56,1119.49,4.5,8969.699,162.8,171.7
1998-06-24,5.56,1132.88,4.5,8969.699,162.8,171.7
1998-06-25,5.56,1129.28,4.5,8969.699,162.8,171.7
1998-06-26,5.56,1133.2,4.5,8969.699,162.8,171.7
1998-06-29,5.56,1138.49,4.5,8969.699,162.8,171.7
1998-06-30,5.56,1133.84,4.5,8969.699,162.8,171.7
1998-07-01,5.54,1148.56,4.5,9121.097,163.2,172.2
1998-07-02,5.54,1146.42,4.5,9121.097,163.2,172.2
1998-07-06,5.54,1157.33,4.5,9121.097,163.2,172.2
1998-07-07,5.54,1154.66,4.5,9121.097,163.2,172.2
1998-07-08,5.54,1166.38,4.5,9121.097,163.2,172.2
1998-07-09,5.54,1158.56,4.5,9121.097,163.2,172.2
1998-07-10,5.54,1164.33,4.5,9121.097,163.2,172.2
1998-07-13,5.54,1165.19,4.5,9121.097,163.2,172.2
1998-07-14,5.54,1177.58,4.5,9121.097,163.2,172.2
1998-07-15,5.54,1174.81,4.5,9121.097,163.2,172.2
1998-07-16,5.54,1183.99,4.5,9121.097,163.2,172.2
1998-07-17,5.54,1186.75,4.5,9121.097,163.2,172.2
1998-07-20,5.54,1184.1,4.5,9121.097,163.2,172.2
1998-07-21,5.54,1165.07,4.5,9121.097,163.2,172.2
1998-07-22,5.54,1164.08,4.5,9121.097,163.2,172.2
1998-07-23,5.54,1139.75,4.5,9121.097,163.2,172.2
1998-07-24,5.54,1140.8,4.5,9121.097,163.2,172.2
1998-07-27,5.54,1147.27,4.5,9121.097,163.2,172.2
1998-07-28,5.54,1130.24,4.5,9121.097,163.2,172.2
1998-07-29,5.54,1125.21,4.5,9121.097,163.2,172.2
1998-07-30,5.54,1142.95,4.5,9121.097,163.2,172.2
1998-07-31,5.54,1120.67,4.5,9121.097,163.2,172.2
1998-08-01,5.55,1120.67,4.5,9121.097,163.4,172.8
1998-08-03,5.55,1112.44,4.5,9121.097,163.4,172.8
1998-08-04,5.55,1072.12,4.5,9121.097,163.4,172.8
1998-08-05,5.55,1081.43,4.5,9121.097,163.4,172.8
1998-08-06,5.55,1089.63,4.5,9121.097,163.4,172.8
1998-08-07,5.55,1089.45,4.5,9121.097,163.4,172.8
1998-08-10,5.55,1083.14,4.5,9121.097,163.4,172.8
1998-08-11,5.55,1068.98,4.5,9121.097,163.4,172.8
1998-08-12,5.55,1084.22,4.5,9121.097,163.4,172.8
1998-08-13,5.55,1074.91,4.5,9121.097,163.4,172.8
1998-08-14,5.55,1062.75,4.5,9121.097,163.4,172.8
1998-08-17,5.55,1083.67,4.5,9121.097,163.4,172.8
1998-08-18,5.55,1101.2,4.5,9121.097,163.4,172.8
1998-08-19,5.55,1098.06,4.5,9121.097,163.4,172.8
1998-08-20,5.55,1091.6,4.5,9121.097,163.4,172.8
1998-08-21,5.55,1081.24,4.5,9121.097,163.4,172.8
1998-08-24,5.55,1088.14,4.5,9121.097,163.4,172.8
1998-08-25,5.55,1092.85,4.5,9121.097,163.4,172.8
1998-08-26,5.55,1084.19,4.5,9121.097,163.4,172.8
1998-08-27,5.55,1042.59,4.5,9121.097,163.4,172.8
1998-08-28,5.55,1027.14,4.5,9121.097,163.4,172.8
1998-08-31,5.55,957.28,4.5,9121.097,163.4,172.8
1998-09-01,5.51,994.26,4.6,9121.097,163.5,173.4
1998-09-02,5.51,990.47,4.6,9121.097,163.5,173.4
1998-09-03,5.51,982.26,4.6,9121.097,163.5,173.4
1998-09-04,5.51,973.89,4.6,9121.097,163.5,173.4
1998-09-08,5.51,1023.46,4.6,9121.097,163.5,173.4
1998-09-09,5.51,1006.2,4.6,9121.097,163.5,173.4
1998-09-10,5.51,980.19,4.6,9121.097,163.5,173.4
1998-09-11,5.51,1009.06,4.6,9121.097,163.5,173.4
1998-09-14,5.51,1029.72,4.6,9121.097,163.5,173.4
1998-09-15,5.51,1037.68,4.6,9121.097,163.5,173.4
1998-09-16,5.51,1045.48,4.6,9121.097,163.5,173.4
1998-09-17,5.51,1018.87,4.6,9121.097,163.5,173.4
1998-09-18,5.51,1020.09,4.6,9121.097,163.5,173.4
1998-09-21,5.51,1023.89,4.6,9121.097,163.5,173.4
1998-09-22,5.51,1029.63,4.6,9121.097,163.5,173.4
1998-09-23,5.51,1066.09,4.6,9121.097,163.5,173.4
1998-09-24,5.51,1042.72,4.6,9121.097,163.5,173.4
1998-09-25,5.51,1044.75,4.6,9121.097,163.5,173.4
1998-09-28,5.51,1048.69,4.6,9121.097,163.5,173.4
1998-09-29,5.51,1049.02,4.6,9121.097,163.5,173.4
1998-09-30,5.51,1017.01,4.6,9121.097,163.5,173.4
1998-10-01,5.07,986.39,4.5,9293.991,163.9,173.9
1998-10-02,5.07,1002.6,4.5,9293.991,163.9,173.9
1998-10-05,5.07,988.56,4.5,9293.991,163.9,173.9
1998-10-06,5.07,984.59,4.5,9293.991,163.9,173.9
1998-10-07,5.07,970.68,4.5,9293.991,163.9,173.9
1998-10-08,5.07,959.44,4.5,9293.991,163.9,173.9
1998-10-09,5.07,984.39,4.5,9293.991,163.9,173.9
1998-10-12,5.07,997.71,4.5,9293.991,163.9,173.9
1998-10-13,5.07,994.8,4.5,9293.991,163.9,173.9
1998-10-14,5.07,1005.53,4.5,9293.991,163.9,173.9
1998-10-15,5.07,1047.49,4.5,9293.991,163.9,173.9
1998-10-16,5.07,1056.42,4.5,9293.991,163.9,173.9
1998-10-19,5.07,1062.39,4.5,9293.991,163.9,173.9
1998-10-20,5.07,1063.93,4.5,9293.991,163.9,173.9
1998-10-21,5.07,1069.92,4.5,9293.991,163.9,173.9
1998-10-22,5.07,1078.48,4.5,9293.991,163.9,173.9
1998-10-23,5.07,1070.67,4.5,9293.991,163.9,173.9
1998-10-26,5.07,1072.32,4.5,9293.991,163.9,173.9
1998-10-27,5.07,1065.34,4.5,9293.991,163.9,173.9
1998-10-28,5.07,1068.09,4.5,9293.991,163.9,173.9
1998-10-29,5.07,1085.93,4.5,9293.991,163.9,173.9
1998-10-30,5.07,1098.67,4.5,9293.991,163.9,173.9
1998-11-01,4.83,1098.67,4.4,9293.991,164.1,174.5
1998-11-02,4.83,1111.6,4.4,9293.991,164.1,174.5
1998-11-03,4.83,1110.84,4.4,9293.991,164.1,174.5
1998-11-04,4.83,1118.67,4.4,9293.991,164.1,174.5
1998-11-05,4.83,1133.85,4.4,9293.991,164.1,174.5
1998-11-06,4.83,1141.01,4.4,9293.991,164.1,174.5
1998-11-09,4.83,1130.2,4.4,9293.991,164.1,174.5
1998-11-10,4.83,1128.26,4.4,9293.991,164.1,174.5
1998-11-11,4.83,1120.97,4.4,9293.991,164.1,174.5
1998-11-12,4.83,1117.69,4.4,9293.991,164.1,174.5
1998-11-13,4.83,1125.72,4.4,9293.991,164.1,174.5
1998-11-16,4.83,1135.87,4.4,9293.991,164.1,174.5
1998-11-17,4.83,1139.32,4.4,9293.991,164.1,174.5
1998-11-18,4.83,1144.48,4.4,9293.991,164.1,174.5
1998-11-19,4.83,1152.61,4.4,9293.991,164.1,174.5
1998-11-20,4.83,1163.55,4.4,9293.991,164.1,174.5
1998-11-23,4.83,1188.21,4.4,9293.991,164.1,174.5
1998-11-24,4.83,1182.99,4.4,9293.991,164.1,174.5
1998-11-25,4.83,1186.87,4.4,9293.991,164.1,174.5
1998-11-27,4.83,1192.33,4.4,9293.991,164.1,174.5
1998-11-30,4.83,1163.63,4.4,9293.991,164.1,174.5
1998-12-01,4.68,1175.28,4.4,9293.991,164.4,174.9
1998-12-02,4.68,1171.25,4.4,9293.991,164.4,174.9
1998-12-03,4.68,1150.14,4.4,9293.991,164.4,174.9
1998-12-04,4.68,1176.74,4.4,9293.991,164.4,174.9
1998-12-07,4.68,1187.7,4.4,9293.991,164.4,174.9
1998-12-08,4.68,1181.38,4.4,9293.991,164.4,174.9
1998-12-09,4.68,1183.49,4.4,9293.991,164.4,174.9
1998-12-10,4.68,1165.02,4.4,9293.991,164.4,174.9
1998-12-11,4.68,1166.46,4.4,9293.991,164.4,174.9
1998-12-14,4.68,1141.2,4.4,9293.991,164.4,174.9
1998-12-15,4.68,1162.83,4.4,9293.991,164.4,174.9
1998-12-16,4.68,1161.94,4.4,9293.991,164.4,174.9
1998-12-17,4.68,1179.98,4.4,9293.991,164.4,174.9
1998-12-18,4.68,1188.03,4.4,9293.991,164.4,174.9
1998-12-21,4.68,1202.84,4.4,9293.991,164.4,174.9
1998-12-22,4.68,1203.57,4.4,9293.991,164.4,174.9
1998-12-23,4.68,1228.54,4.4,9293.991,164.4,174.9
1998-12-24,4.68,1226.27,4.4,9293.991,164.4,174.9
1998-12-28,4.68,1225.49,4.4,9293.991,164.4,174.9
1998-12-29,4.68,1241.81,4.4,9293.991,164.4,174.9
1998-12-30,4.68,1231.93,4.4,9293.991,164.4,174.9
1998-12-31,4.68,1229.23,4.4,9293.991,164.4,174.9
1999-01-01,4.63,1229.23,4.3,9411.682,164.7,175.3
1999-01-04,4.63,1228.1,4.3,9411.682,164.7,175.3
1999-01-05,4.63,1244.78,4.3,9411.682,164.7,175.3
1999-01-06,4.63,1272.34,4.3,9411.682,164.7,175.3
1999-01-07,4.63,1269.73,4.3,9411.682,164.7,175.3
1999-01-08,4.63,1275.09,4.3,9411.682,164.7,175.3
1999-01-11,4.63,1263.88,4.3,9411.682,164.7,175.3
1999-01-12,4.63,1239.51,4.3,9411.682,164.7,175.3
1999-01-13,4.63,1234.4,4.3,9411.682,164.7,175.3
1999-01-14,4.63,1212.19,4.3,9411.682,164.7,175.3
1999-01-15,4.63,1243.26,4.3,9411.682,164.7,175.3
1999-01-19,4.63,1252.0,4.3,9411.682,164.7,175.3
1999-01-20,4.63,1256.62,4.3,9411.682,164.7,175.3
1999-01-21,4.63,1235.16,4.3,9411.682,164.7,175.3
1999-01-22,4.63,1225.19,4.3,9411.682,164.7,175.3
1999-01-25,4.63,1233.98,4.3,9411.682,164.7,175.3
1999-01-26,4.63,1252.31,4.3,9411.682,164.7,175.3
1999-01-27,4.63,1243.17,4.3,9411.682,164.7,175.3
1999-01-28,4.63,1265.37,4.3,9411.682,164.7,175.3
1999-01-29,4.63,1279.64,4.3,9411.682,164.7,175.3
1999-02-01,4.76,1273.0,4.4,9411.682,164.7,175.6
1999-02-02,4.76,1261.99,4.4,9411.682,164.7,175.6
1999-02-03,4.76,1272.07,4.4,9411.682,164.7,175.6
1999-02-04,4.76,1248.49,4.4,9411.682,164.7,175.6
1999-02-05,4.76,1239.4,4.4,9411.682,164.7,175.6
1999-02-08,4.76,1243.77,4.4,9411.682,164.7,175.6
1999-02-09,4.76,1216.14,4.4,9411.682,164.7,175.6
1999-02-10,4.76,1223.55,4.4,9411.682,164.7,175.6
1999-02-11,4.76,1254.04,4.4,9411.682,164.7,175.6
1999-02-12,4.76,1230.13,4.4,9411.682,164.7,175.6
1999-02-16,4.76,1241.87,4.4,9411.682,164.7,175.6
1999-02-17,4.76,1224.03,4.4,9411.682,164.7,175.6
1999-02-18,4.76,1237.28,4.4,9411.682,164.7,175.6
1999-02-19,4.76,1239.22,4.4,9411.682,164.7,175.6
1999-02-22,4.76,1272.14,4.4,9411.682,164.7,175.6
1999-02-23,4.76,1271.18,4.4,9411.682,164.7,175.6
1999-02-24,4.76,1253.41,4.4,9411.682,164.7,175.6
1999-02-25,4.76,1245.02,4.4,9411.682,164.7,175.6
1999-02-26,4.76,1238.33,4.4,9411.682,164.7,175.6
1999-03-01,4.81,1236.16,4.2,9411.682,164.8,176.0
1999-03-02,4.81,1225.5,4.2,9411.682,164.8,176.0
1999-03-03,4.81,1227.7,4.2,9411.682,164.8,176.0
1999-03-04,4.81,1246.64,4.2,9411.682,164.8,176.0
1999-03-05,4.81,1275.47,4.2,9411.682,164.8,176.0
1999-03-08,4.81,1282.73,4.2,9411.682,164.8,176.0
1999-03-09,4.81,1279.84,4.2,9411.682,164.8,176.0
1999-03-10,4.81,1286.84,4.2,9411.682,164.8,176.0
1999-03-11,4.81,1297.68,4.2,9411.682,164.8,176.0
1999-03-12,4.81,1294.59,4.2,9411.682,164.8,176.0
1999-03-15,4.81,1307.26,4.2,9411.682,164.8,176.0
1999-03-16,4.81,1306.38,4.2,9411.682,164.8,176.0
1999-03-17,4.81,1297.82,4.2,9411.682,164.8,176.0
1999-03-18,4.81,1316.55,4.2,9411.682,164.8,176.0
1999-03-19,4.81,1299.29,4.2,9411.682,164.8,176.0
1999-03-22,4.81,1297.01,4.2,9411.682,164.8,176.0
1999-03-23,4.81,1262.14,4.2,9411.682,164.8,176.0
1999-03-24,4.81,1268.59,4.2,9411.682,164.8,176.0
1999-03-25,4.81,1289.99,4.2,9411.682,164.8,176.0
1999-03-26,4.81,1282.8,4.2,9411.682,164.8,176.0
1999-03-29,4.81,1310.17,4.2,9411.682,164.8,176.0
1999-03-30,4.81,1300.75,4.2,9411.682,164.8,176.0
1999-03-31,4.81,1286.37,4.2,9411.682,164.8,176.0
1999-04-01,4.74,1293.72,4.3,9526.21,165.9,176.4
1999-04-05,4.74,1321.12,4.3,9526.21,165.9,176.4
1999-04-06,4.74,1317.89,4.3,9526.21,165.9,176.4
1999-04-07,4.74,1326.89,4.3,9526.21,165.9,176.4
1999-04-08,4.74,1343.98,4.3,9526.21,165.9,176.4
1999-04-09,4.74,1348.35,4.3,9526.21,165.9,176.4
1999-04-12,4.74,1358.64,4.3,9526.21,165.9,176.4
1999-04-13,4.74,1349.82,4.3,9526.21,165.9,176.4
1999-04-14,4.74,1328.44,4.3,9526.21,165.9,176.4
1999-04-15,4.74,1322.86,4.3,9526.21,165.9,176.4
1999-04-16,4.74,1319.0,4.3,9526.21,165.9,176.4
1999-04-19,4.74,1289.48,4.3,9526.21,165.9,176.4
1999-04-20,4.74,1306.17,4.3,9526.21,165.9,176.4
1999-04-21,4.74,1336.12,4.3,9526.21,165.9,176.4
1999-04-22,4.74,1358.82,4.3,9526.21,165.9,176.4
1999-04-23,4.74,1356.85,4.3,9526.21,165.9,176.4
1999-04-26,4.74,1360.04,4.3,9526.21,165.9,176.4
1999-04-27,4.74,1362.8,4.3,9526.21,165.9,176.4
1999-04-28,4.74,1350.91,4.3,9526.21,165.9,176.4
1999-04-29,4.74,1342.83,4.3,9526.21,165.9,176.4
1999-04-30,4.74,1335.18,4.3,9526.21,165.9,176.4
1999-05-01,4.74,1335.18,4.2,9526.21,166.0,176.7
1999-05-03,4.74,1354.63,4.2,9526.21,166.0,176.7
1999-05-04,4.74,1332.0,4.2,9526.21,166.0,176.7
1999-05-05,4.74,1347.31,4.2,9526.21,166.0,176.7
1999-05-06,4.74,1332.05,4.2,9526.21,166.0,176.7
1999-05-07,4.74,1345.0,4.2,9526.21,166.0,176.7
1999-05-10,4.74,1340.3,4.2,9526.21,166.0,176.7
1999-05-11,4.74,1355.61,4.2,9526.21,166.0,176.7
1999-05-12,4.74,1364.0,4.2,9526.21,166.0,176.7
1999-05-13,4.74,1367.56,4.2,9526.21,166.0,176.7
1999-05-14,4.74,1337.8,4.2,9526.21,166.0,176.7
1999-05-17,4.74,1339.49,4.2,9526.21,166.0,176.7
1999-05-18,4.74,1333.32,4.2,9526.21,166.0,176.7
1999-05-19,4.74,1344.23,4.2,9526.21,166.0,176.7
1999-05-20,4.74,1338.83,4.2,9526.21,166.0,176.7
1999-05-21,4.74,1330.29,4.2,9526.21,166.0,176.7
1999-05-24,4.74,1306.65,4.2,9526.21,166.0,176.7
1999-05-25,4.74,1284.4,4.2,9526.21,166.0,176.7
1999-05-26,4.74,1304.76,4.2,9526.21,166.0,176.7
1999-05-27,4.74,1281.41,4.2,9526.21,166.0,176.7
1999-05-28,4.74,1301.84,4.2,9526.21,166.0,176.7
1999-06-01,4.76,1294.26,4.3,9526.21,166.0,177.1
1999-06-02,4.76,1294.81,4.3,9526.21,166.0,177.1
1999-06-03,4.76,1299.54,4.3,9526.21,166.0,177.1
1999-06-04,4.76,1327.75,4.3,9526.21,166.0,177.1
1999-06-07,4.76,1334.52,4.3,9526.21,166.0,177.1
1999-06-08,4.76,1317.33,4.3,9526.21,166.0,177.1
1999-06-09,4.76,1318.64,4.3,9526.21,166.0,177.1
1999-06-10,4.76,1302.82,4.3,9526.21,166.0,177.1
1999-06-11,4.76,1293.64,4.3,9526.21,166.0,177.1
1999-06-14,4.76,1294.0,4.3,9526.21,166.0,177.1
1999-06-15,4.76,1301.16,4.3,9526.21,166.0,177.1
1999-06-16,4.76,1330.41,4.3,9526.21,166.0,177.1
1999-06-17,4.76,1339.9,4.3,9526.21,166.0,177.1
1999-06-18,4.76,1342.84,4.3,9526.21,166.0,177.1
1999-06-21,4.76,1349.0,4.3,9526.21,166.0,177.1
1999-06-22,4.76,1335.88,4.3,9526.21,166.0,177.1
1999-06-23,4.76,1333.06,4.3,9526.21,166.0,177.1
1999-06-24,4.76,1315.78,4.3,9526.21,166.0,177.1
1999-06-25,4.76,1315.31,4.3,9526.21,166.0,177.1
1999-06-28,4.76,1331.35,4.3,9526.21,166.0,177.1
1999-06-29,4.76,1351.45,4.3,9526.21,166.0,177.1
1999-06-30,4.76,1372.71,4.3,9526.21,166.0,177.1
1999-07-01,4.99,1380.96,4.3,9686.626,166.7,177.5
1999-07-02,4.99,1391.22,4.3,9686.626,166.7,177.5
1999-07-06,4.99,1388.12,4.3,9686.626,166.7,177.5
1999-07-07,4.99,1395.86,4.3,9686.626,166.7,177.5
1999-07-08,4.99,1394.42,4.3,9686.626,166.7,177.5
1999-07-09,4.99,1403.28,4.3,9686.626,166.7,177.5
1999-07-12,4.99,1399.1,4.3,9686.626,166.7,177.5
1999-07-13,4.99,1393.56,4.3,9686.626,166.7,177.5
1999-07-14,4.99,1398.17,4.3,9686.626,166.7,177.5
1999-07-15,4.99,1409.62,4.3,9686.626,166.7,177.5
1999-07-16,4.99,1418.78,4.3,9686.626,166.7,177.5
1999-07-19,4.99,1407.65,4.3,9686.626,166.7,177.5
1999-07-20,4.99,1377.1,4.3,9686.626,166.7,177.5
1999-07-21,4.99,1379.29,4.3,9686.626,166.7,177.5
1999-07-22,4.99,1360.97,4.3,9686.626,166.7,177.5
1999-07-23,4.99,1356.94,4.3,9686.626,166.7,177.5
1999-07-26,4.99,1347.76,4.3,9686.626,166.7,177.5
1999-07-27,4.99,1362.84,4.3,9686.626,166.7,177.5
1999-07-28,4.99,1365.4,4.3,9686.626,166.7,177.5
1999-07-29,4.99,1341.03,4.3,9686.626,166.7,177.5
1999-07-30,4.99,1328.72,4.3,9686.626,166.7,177.5
1999-08-01,5.07,1328.72,4.2,9686.626,167.1,177.9
1999-08-02,5.07,1328.05,4.2,9686.626,167.1,177.9
1999-08-03,5.07,1322.18,4.2,9686.626,167.1,177.9
1999-08-04,5.07,1305.33,4.2,9686.626,167.1,177.9
1999-08-05,5.07,1313.71,4.2,9686.626,167.1,177.9
1999-08-06,5.07,1300.29,4.2,9686.626,167.1,177.9
1999-08-09,5.07,1297.8,4.2,9686.626,167.1,177.9
1999-08-10,5.07,1281.43,4.2,9686.626,167.1,177.9
1999-08-11,5.07,1301.93,4.2,9686.626,167.1,177.9
1999-08-12,5.07,1298.16,4.2,9686.626,167.1,177.9
1999-08-13,5.07,1327.68,4.2,9686.626,167.1,177.9
1999-08-16,5.07,1330.77,4.2,9686.626,167.1,177.9
1999-08-17,5.07,1344.16,4.2,9686.626,167.1,177.9
1999-08-18,5.07,1332.84,4.2,9686.626,167.1,177.9
1999-08-19,5.07,1323.59,4.2,9686.626,167.1,177.9
1999-08-20,5.07,1336.61,4.2,9686.626,167.1,177.9
1999-08-23,5.07,1360.22,4.2,9686.626,167.1,177.9
1999-08-24,5.07,1363.5,4.2,9686.626,167.1,177.9
1999-08-25,5.07,1381.79,4.2,9686.626,167.1,177.9
1999-08-26,5.07,1362.01,4.2,9686.626,167.1,177.9
1999-08-27,5.07,1348.27,4.2,9686.626,167.1,177.9
1999-08-30,5.07,1324.02,4.2,9686.626,167.1,177.9
1999-08-31,5.07,1320.41,4.2,9686.626,167.1,177.9
1999-09-01,5.22,1331.07,4.2,9686.626,167.8,178.4
1999-09-02,5.22,1319.11,4.2,9686.626,167.8,178.4
1999-09-03,5.22,1357.24,4.2,9686.626,167.8,178.4
1999-09-07,5.22,1350.45,4.2,9686.626,167.8,178.4
1999-09-08,5.22,1344.15,4.2,9686.626,167.8,178.4
1999-09-09,5.22,1347.66,4.2,9686.626,167.8,178.4
1999-09-10,5.22,1351.66,4.2,9686.626,167.8,178.4
1999-09-13,5.22,1344.13,4.2,9686.626,167.8,178.4
1999-09-14,5.22,1336.29,4.2,9686.626,167.8,178.4
1999-09-15,5.22,1317.97,4.2,9686.626,167.8,178.4
1999-09-16,5.22,1318.48,4.2,9686.626,167.8,178.4
1999-09-17,5.22,1335.42,4.2,9686.626,167.8,178.4
1999-09-20,5.22,1335.53,4.2,9686.626,167.8,178.4
1999-09-21,5.22,1307.58,4.2,9686.626,167.8,178.4
1999-09-22,5.22,1310.51,4.2,9686.626,167.8,178.4
1999-09-23,5.22,1280.41,4.2,9686.626,167.8,178.4
1999-09-24,5.22,1277.36,4.2,9686.626,167.8,178.4
1999-09-27,5.22,1283.31,4.2,9686.626,167.8,178.4
1999-09-28,5.22,1282.2,4.2,9686.626,167.8,178.4
1999-09-29,5.22,1268.37,4.2,9686.626,167.8,178.4
1999-09-30,5.22,1282.71,4.2,9686.626,167.8,178.4
1999-10-01,5.2,1282.81,4.1,9900.169,168.1,178.8
1999-10-04,5.2,1304.6,4.1,9900.169,168.1,178.8
1999-10-05,5.2,1301.35,4.1,9900.169,168.1,178.8
1999-10-06,5.2,1325.4,4.1,9900.169,168.1,178.8
1999-10-07,5.2,1317.64,4.1,9900.169,168.1,178.8
1999-10-08,5.2,1336.02,4.1,9900.169,168.1,178.8
1999-10-11,5.2,1335.21,4.1,9900.169,168.1,178.8
1999-10-12,5.2,1313.04,4.1,9900.169,168.1,178.8
1999-10-13,5.2,1285.55,4.1,9900.169,168.1,178.8
1999-10-14,5.2,1283.42,4.1,9900.169,168.1,178.8
1999-10-15,5.2,1247.41,4.1,9900.169,168.1,178.8
1999-10-18,5.2,1254.13,4.1,9900.169,168.1,178.8
1999-10-19,5.2,1261.32,4.1,9900.169,168.1,178.8
1999-10-20,5.2,1289.43,4.1,9900.169,168.1,178.8
1999-10-21,5.2,1283.61,4.1,9900.169,168.1,178.8
1999-10-22,5.2,1301.65,4.1,9900.169,168.1,178.8
1999-10-25,5.2,1293.63,4.1,9900.169,168.1,178.8
1999-10-26,5.2,1281.91,4.1,9900.169,168.1,178.8
1999-10-27,5.2,1296.71,4.1,9900.169,168.1,178.8
1999-10-28,5.2,1342.44,4.1,9900.169,168.1,178.8
1999-10-29,5.2,1362.93,4.1,9900.169,168.1,178.8
1999-11-01,5.42,1354.12,4.1,9900.169,168.4,179.8
1999-11-02,5.42,1347.74,4.1,9900.169,168.4,179.8
1999-11-03,5.42,1354.93,4.1,9900.169,168.4,179.8
1999-11-04,5.42,1362.64,4.1,9900.169,168.4,179.8
1999-11-05,5.42,1370.23,4.1,9900.169,168.4,179.8
1999-11-08,5.42,1377.01,4.1,9900.169,168.4,179.8
1999-11-09,5.42,1365.28,4.1,9900.169,168.4,179.8
1999-11-10,5.42,1373.46,4.1,9900.169,168.4,179.8
1999-11-11,5.42,1381.46,4.1,9900.169,168.4,179.8
1999-11-12,5.42,1396.06,4.1,9900.169,168.4,179.8
1999-11-15,5.42,1394.39,4.1,9900.169,168.4,179.8
1999-11-16,5.42,1420.07,4.1,9900.169,168.4,179.8
1999-11-17,5.42,1410.71,4.1,9900.169,168.4,179.8
1999-11-18,5.42,1424.94,4.1,9900.169,168.4,179.8
1999-11-19,5.42,1422.0,4.1,9900.169,168.4,179.8
1999-11-22,5.42,1420.94,4.1,9900.169,168.4,179.8
1999-11-23,5.42,1404.64,4.1,9900.169,168.4,179.8
1999-11-24,5.42,1417.08,4.1,9900.169,168.4,179.8
1999-11-26,5.42,1416.62,4.1,9900.169,168.4,179.8
1999-11-29,5.42,1407.83,4.1,9900.169,168.4,179.8
1999-11-30,5.42,1388.91,4.1,9900.169,168.4,179.8
1999-12-01,5.3,1397.72,4.0,9900.169,168.8,180.3
1999-12-02,5.3,1409.04,4.0,9900.169,168.8,180.3
1999-12-03,5.3,1433.3,4.0,9900.169,168.8,180.3
1999-12-06,5.3,1423.33,4.0,9900.169,168.8,180.3
1999-12-07,5.3,1409.17,4.0,9900.169,168.8,180.3
1999-12-08,5.3,1403.88,4.0,9900.169,168.8,180.3
1999-12-09,5.3,1408.11,4.0,9900.169,168.8,180.3
1999-12-10,5.3,1417.04,4.0,9900.169,168.8,180.3
1999-12-13,5.3,1415.22,4.0,9900.169,168.8,180.3
